date,taiex_close,otc_close,disp,absmove,pct5,adv,n,s_mean,s_abs,s_lim,mkt50_abs,s_k,ld_n,ld_share,ld_abs,ld_dd
2020-10-30,12546.34,161.93,1.906,1.3687,3.54,20.36,1665,-1.6975,2.6199,0.98,1.4565,102.0,12,11.6,3.17,-7.93
2020-11-02,12591.31,161.25,2.0878,1.2947,4.14,35.19,1668,-0.2404,2.4707,4.95,1.327,101.0,11,10.69,2.75,-8.26
2020-11-03,12736.01,162.65,1.8201,1.3349,3.36,72.84,1668,1.1585,1.9252,0.99,1.4486,101.0,11,11.11,1.74,-6.78
2020-11-04,12867.9,164.29,1.8228,1.0828,2.94,53.42,1668,0.5689,1.9142,2.94,1.1481,102.0,13,12.31,1.93,-3.77
2020-11-05,12918.8,165.23,1.7835,1.0341,2.94,48.44,1668,0.4016,1.7573,3.92,0.9793,102.0,14,12.84,1.8,-3.91
2020-11-06,12973.53,165.81,1.8754,1.0788,3.42,45.06,1669,0.1939,1.5835,0.0,1.0363,102.0,20,15.68,1.64,-3.59
2020-11-09,13127.47,168.13,2.1294,1.4893,5.52,70.62,1668,2.0295,2.5004,4.85,1.6059,103.0,18,16.52,2.52,-2.52
2020-11-10,13081.72,165.71,2.6003,1.634,6.83,41.07,1668,-1.6362,2.8201,5.83,1.7731,103.0,26,21.49,3.05,-4.95
2020-11-11,13262.19,166.87,2.4022,1.6103,5.64,61.75,1668,0.9475,2.5376,4.85,1.714,103.0,21,17.96,2.21,-4.91
2020-11-12,13221.78,165.91,2.1879,1.4316,4.86,27.59,1667,-1.0299,1.8977,1.94,1.3464,103.0,22,19.09,1.89,-5.05
2020-11-13,13273.33,166.67,1.8095,1.1628,3.12,54.47,1667,0.6169,1.605,0.0,1.0603,103.0,21,18.82,1.47,-4.68
2020-11-16,13551.83,168.49,2.192,1.3678,4.8,53.24,1668,1.3177,2.2402,1.92,1.3787,104.0,22,19.25,2.45,-3.7
2020-11-17,13593.01,168.35,2.042,1.2252,3.9,44.12,1668,-0.1993,1.833,0.0,1.1922,104.0,22,19.1,2.11,-3.9
2020-11-18,13773.29,169.98,2.2053,1.3057,5.34,58.57,1668,1.2155,2.1101,5.77,1.2367,104.0,23,20.04,1.96,-2.57
2020-11-19,13722.43,170.47,2.1936,1.2586,4.8,46.01,1665,0.7887,2.047,2.86,1.1799,105.0,23,28.97,1.14,-2.54
2020-11-20,13716.44,171.39,2.164,1.2923,4.56,49.43,1665,0.5726,2.103,1.9,1.1221,105.0,25,30.01,1.61,-2.57
2020-11-23,13878.01,173.06,2.244,1.3959,5.28,58.88,1666,1.1427,2.0237,4.72,1.3182,106.0,25,22.35,2.87,-1.95
2020-11-24,13807.13,172.61,2.1394,1.3166,3.84,32.35,1666,-0.1503,2.2039,3.74,1.2344,107.0,26,30.79,2.31,-2.54
2020-11-25,13738.83,172.22,2.2054,1.3128,4.2,47.72,1666,0.0588,2.1605,5.66,1.3182,106.0,23,21.98,2.08,-4.05
2020-11-26,13845.66,173.93,2.1144,1.3344,5.4,65.67,1666,1.7395,2.1548,5.66,1.2891,106.0,24,22.99,2.66,-3.07
2020-11-27,13867.09,175.24,2.1588,1.3223,4.62,57.86,1666,0.6257,1.7993,3.74,1.1876,107.0,24,22.44,1.67,-3.06
2020-11-30,13722.89,176.62,2.6111,1.6367,6.95,48.59,1669,1.4256,2.8019,7.48,1.587,107.0,22,21.26,2.78,-1.87
2020-12-01,13885.67,177.93,2.3053,1.4056,5.27,44.91,1670,0.521,2.5186,3.74,1.3724,107.0,22,19.32,3.15,-3.85
2020-12-02,13989.14,180.0,2.417,1.4419,5.87,40.84,1670,0.538,2.3661,0.93,1.3263,107.0,21,20.01,2.95,-2.98
2020-12-03,13977.09,179.81,2.1776,1.355,4.68,35.61,1668,-0.6021,2.4438,2.78,1.2237,108.0,25,22.56,1.89,-3.68
2020-12-04,14132.44,180.31,2.2676,1.3796,5.1,48.86,1668,0.8106,2.9362,8.41,1.4,107.0,26,23.26,3.94,-3.35
2020-12-07,14256.6,179.64,2.6385,1.7253,5.88,33.99,1668,0.9464,2.805,5.61,1.6816,107.0,27,21.74,2.27,-3.2
2020-12-08,14360.4,181.22,2.5211,1.5674,6.71,46.02,1669,0.5096,2.6003,7.48,1.5864,107.0,24,20.71,2.58,-2.41
2020-12-09,14390.14,182.66,2.3757,1.5289,5.75,46.43,1669,1.7537,2.9093,5.61,1.5065,107.0,24,21.37,3.16,-1.8
2020-12-10,14249.49,180.53,2.2753,1.5833,4.32,28.66,1668,-1.8672,2.7666,1.87,1.5937,107.0,28,23.78,2.26,-3.54
2020-12-11,14261.69,179.39,2.4517,1.7392,5.64,25.96,1668,-1.1964,2.9057,5.61,1.7051,107.0,28,24.46,2.73,-5.62
2020-12-14,14211.05,180.28,2.3611,1.5416,6.11,59.94,1670,1.124,2.5208,3.77,1.3775,106.0,27,25.27,2.42,-5.22
2020-12-15,14068.52,176.93,2.1958,1.8131,5.51,15.09,1670,-2.4886,3.3581,3.74,1.8629,107.0,26,25.1,2.96,-7.47
2020-12-16,14304.46,180.29,2.0021,1.6438,5.39,81.62,1670,2.3006,2.4319,2.83,1.8284,106.0,24,23.64,2.76,-4.97
2020-12-17,14258.93,179.74,2.1211,1.2609,3.89,38.3,1671,0.5986,2.616,10.28,1.2023,107.0,25,24.3,1.39,-4.73
2020-12-18,14249.96,179.32,2.1453,1.3271,4.13,36.9,1672,-0.0099,2.5411,5.61,1.2885,107.0,26,25.06,2.28,-6.31
2020-12-21,14384.96,179.36,2.6251,1.6663,6.51,45.34,1674,1.5787,3.0547,11.32,1.5899,106.0,26,25.86,2.31,-6.09
2020-12-22,14177.46,177.76,2.6454,2.0468,8.96,17.8,1674,-3.3541,3.8732,7.48,2.073,107.0,26,25.23,3.48,-8.58
2020-12-23,14223.09,179.45,2.3741,1.5351,6.57,60.72,1675,2.3872,2.7513,7.55,1.545,106.0,26,25.75,2.5,-6.45
2020-12-24,14280.28,179.69,2.1426,1.3493,4.48,59.95,1673,0.4674,1.9666,2.83,1.1857,106.0,27,25.78,1.69,-6.03
2020-12-25,14331.42,180.49,2.1893,1.2608,4.9,47.97,1674,1.2786,2.4773,7.48,1.1414,107.0,27,27.09,2.44,-5.08
2020-12-28,14483.07,181.69,2.5541,1.6552,7.71,58.78,1674,2.4013,3.3305,11.21,1.5966,107.0,28,27.2,3.59,-3.81
2020-12-29,14472.05,182.38,2.267,1.3674,4.36,40.8,1674,-0.4863,2.3722,0.93,1.2379,107.0,29,28.94,2.39,-4.21
2020-12-30,14687.7,184.24,2.275,1.3941,5.38,57.72,1672,0.2602,1.9174,1.87,1.2466,107.0,29,28.51,1.97,-3.77
2020-12-31,14732.53,184.1,2.1513,1.2672,4.3,43.85,1674,0.4387,2.1889,3.7,1.1681,108.0,26,26.94,2.26,-3.85
2021-01-04,14902.03,185.8,2.6906,1.7058,8.23,53.79,1677,1.796,2.9123,11.01,1.7579,109.0,26,27.23,3.43,-3.49
2021-01-05,15000.03,185.95,2.4029,1.4714,5.07,37.75,1677,0.1107,2.4913,4.55,1.4208,110.0,26,27.39,2.2,-4.05
2021-01-06,14983.13,184.26,2.714,2.2842,10.32,15.27,1677,-2.7437,3.9928,6.36,2.2962,110.0,25,27.29,3.56,-6.18
2021-01-07,15214.0,186.13,2.4997,1.5445,6.87,58.33,1675,1.4618,2.9372,11.01,1.6353,109.0,26,28.44,2.98,-5.37
2021-01-08,15463.95,187.02,2.5554,1.6377,5.79,38.27,1675,0.1377,2.5737,5.45,1.5787,110.0,32,39.2,2.36,-4.74
2021-01-11,15557.3,188.89,2.7781,1.7993,7.99,49.85,1677,1.4885,2.6272,5.5,1.6827,109.0,31,39.03,2.9,-3.72
2021-01-12,15500.7,186.18,2.7629,2.2649,9.96,17.35,1677,-2.7603,3.9148,9.09,2.221,110.0,33,41.11,3.4,-6.24
2021-01-13,15769.98,188.66,2.2926,1.5154,6.26,65.67,1678,1.9345,3.0967,3.67,1.6696,109.0,31,40.17,3.38,-5.37
2021-01-14,15707.19,187.91,2.1952,1.3458,4.23,42.91,1678,1.1006,2.7342,6.42,1.3707,109.0,38,43.14,2.44,-4.33
2021-01-15,15616.39,184.68,2.4141,2.1395,7.27,13.7,1679,-1.8885,3.3439,4.59,2.224,109.0,35,34.28,3.41,-6.59
2021-01-18,15612.0,185.45,2.4733,1.5961,5.18,35.81,1681,0.2045,2.6641,7.34,1.5492,109.0,37,41.37,2.05,-5.88
2021-01-19,15877.37,186.45,2.3627,1.3993,5.18,44.79,1681,0.424,2.0906,3.7,1.3019,108.0,38,42.28,2.6,-5.73
2021-01-20,15806.18,182.98,2.5984,3.0323,17.01,7.85,1681,-3.46,3.8617,6.48,3.099,108.0,38,42.3,3.41,-8.02
2021-01-21,16153.77,184.23,2.3386,1.4506,5.65,44.88,1680,1.8768,2.8852,6.54,1.4465,107.0,38,42.62,3.24,-5.82
2021-01-22,16019.03,187.8,2.3429,1.5492,5.95,53.63,1680,2.3055,3.0136,8.41,1.6975,107.0,38,44.23,3.69,-4.14
2021-01-25,15946.54,188.03,2.3216,1.5543,5.95,56.37,1680,-1.1721,2.4038,1.85,1.5644,108.0,37,43.41,1.9,-5.18
2021-01-26,15658.85,185.37,2.0644,1.5168,4.23,21.25,1680,-1.9591,2.9585,4.59,1.62,109.0,39,44.58,3.27,-7.81
2021-01-27,15701.45,186.74,2.1267,1.3344,4.28,56.81,1681,1.5895,2.3736,4.63,1.3254,108.0,39,45.56,2.45,-6.35
2021-01-28,15415.88,183.09,2.1076,1.5479,4.4,20.0,1680,-2.0027,2.934,0.92,1.6722,109.0,36,42.47,3.26,-8.93
2021-01-29,15138.31,179.54,2.2368,1.7861,5.36,16.43,1680,-2.7494,3.223,1.85,1.9209,108.0,35,41.77,2.98,-11.56
2021-02-01,15410.09,180.39,2.3407,1.5295,4.93,36.68,1682,-0.3046,2.4256,3.77,1.4296,106.0,32,41.61,2.07,-10.07
2021-02-02,15760.05,183.45,2.0678,1.4572,4.82,69.08,1682,2.1564,2.8036,3.74,1.5559,107.0,34,39.37,3.41,-7.59
2021-02-03,15771.32,183.69,1.9449,1.1832,3.03,46.29,1683,0.2345,1.7334,3.74,1.1309,107.0,36,39.51,1.78,-7.59
2021-02-04,15706.22,182.83,1.9241,1.1388,3.21,38.06,1684,-0.3864,1.9937,1.87,1.0656,107.0,36,40.08,2.32,-7.96
2021-02-05,15802.4,183.3,2.0078,1.1901,3.8,51.07,1684,0.8496,2.0765,2.8,1.1585,107.0,32,36.94,2.5,-7.72
2021-02-17,16362.29,187.84,2.9921,2.6306,15.78,79.72,1686,3.644,4.3021,14.81,2.8678,108.0,34,43.7,5.09,-4.43
2021-02-18,16424.51,190.65,2.614,2.0947,10.08,75.92,1686,2.2439,3.0995,10.09,2.0531,109.0,39,47.85,2.35,-4.66
2021-02-19,16341.38,193.48,2.6433,1.7461,8.24,60.34,1687,1.5424,3.002,10.91,1.6407,110.0,37,44.74,1.95,-5.23
2021-02-22,16410.16,199.02,2.8429,2.1866,12.27,74.75,1687,2.7541,3.8457,19.82,2.1473,111.0,37,46.01,3.43,-3.6
2021-02-23,16443.4,197.89,2.756,1.7987,7.47,56.19,1687,-0.3961,3.349,8.85,1.8009,113.0,36,45.98,1.83,-4.07
2021-02-24,16212.53,196.22,2.5369,1.6562,5.93,29.4,1687,-0.3914,3.3408,9.73,1.6463,113.0,36,45.89,2.96,-6.01
2021-02-25,16452.18,197.83,2.1936,1.4339,5.16,62.24,1687,1.4489,2.9433,6.19,1.4824,113.0,35,45.76,2.36,-4.89
2021-02-26,15953.8,195.07,2.1948,1.5039,3.97,28.04,1687,-0.5127,2.553,3.54,1.6608,113.0,33,38.32,3.24,-6.79
2021-03-02,15946.88,193.32,2.4947,1.6952,5.87,30.17,1687,-1.7494,3.4579,7.08,1.7092,113.0,30,30.06,3.11,-8.95
2021-03-03,16211.73,194.1,2.0849,1.4461,4.39,66.39,1687,1.2413,2.4861,3.57,1.5874,112.0,28,37.7,2.83,-7.38
2021-03-04,15906.41,192.12,2.0533,1.332,3.2,32.54,1687,-0.214,2.0807,0.88,1.3555,113.0,28,37.9,2.46,-9.13
2021-03-05,15855.23,192.62,2.2933,1.4005,4.92,34.08,1687,0.0657,2.7883,7.96,1.3474,113.0,24,30.94,2.13,-9.49
2021-03-08,15820.11,191.47,2.3977,1.481,5.39,43.03,1687,-0.049,2.5735,4.42,1.3554,113.0,22,29.61,2.47,-11.65
2021-03-09,15853.09,190.2,2.3246,1.5125,4.86,50.98,1687,0.8591,2.4294,3.54,1.5662,113.0,23,30.01,2.29,-11.21
2021-03-10,15911.67,191.74,2.2223,1.3365,4.86,51.81,1687,0.0344,1.9999,2.65,1.2508,113.0,21,19.16,1.19,-9.95
2021-03-11,16179.56,195.31,2.3412,1.5794,6.34,64.55,1687,1.4768,2.3561,6.19,1.6686,113.0,23,20.55,4.0,-6.73
2021-03-12,16255.18,196.04,2.156,1.2705,4.09,45.11,1687,0.8561,2.6559,6.14,1.2076,114.0,26,19.61,1.89,-5.57
2021-03-15,16249.33,197.57,2.5636,1.6863,7.82,61.89,1687,1.3596,2.6354,6.14,1.4125,114.0,23,16.06,2.45,-4.83
2021-03-16,16313.16,199.11,2.4581,1.4855,6.11,49.79,1687,0.2002,2.6923,6.09,1.3487,115.0,22,15.12,1.86,-4.42
2021-03-17,16215.82,199.4,2.4224,1.446,5.58,44.13,1686,0.6557,2.432,6.96,1.2815,115.0,20,14.15,2.52,-4.42
2021-03-18,16287.84,200.89,2.3155,1.4448,5.7,59.62,1684,1.597,2.4518,7.02,1.362,114.0,16,12.83,3.23,-2.54
2021-03-19,16070.24,199.88,2.5962,1.623,6.0,37.31,1683,0.6382,2.5116,6.96,1.5084,115.0,19,16.74,2.14,-3.68
2021-03-22,16189.22,200.43,2.8235,1.829,8.62,55.85,1683,1.0033,2.7957,10.43,1.698,115.0,18,14.68,2.93,-2.97
2021-03-23,16177.59,199.38,2.667,1.7582,7.78,28.28,1683,-2.0428,3.0772,7.83,1.502,115.0,15,18.28,2.21,-3.34
2021-03-24,16032.12,200.34,2.3124,1.3648,5.4,46.56,1684,0.8337,2.2577,4.35,1.2997,115.0,15,13.43,2.03,-2.78
2021-03-25,16060.14,199.59,2.1848,1.3707,4.04,38.24,1684,-0.2859,2.1981,2.59,1.2525,116.0,15,15.41,3.08,-4.96
2021-03-26,16305.88,201.78,2.1883,1.3962,5.17,63.9,1684,1.1545,2.1566,5.22,1.4118,115.0,16,15.96,4.94,-1.81
2021-03-29,16475.97,204.34,2.3233,1.4785,5.45,57.17,1688,1.5954,2.5538,8.7,1.4895,115.0,16,16.09,2.96,-1.27
2021-03-30,16554.9,206.16,2.1217,1.3302,4.56,56.16,1688,1.4749,2.2818,3.45,1.3028,116.0,18,16.96,2.08,-1.14
2021-03-31,16431.13,206.29,2.3662,1.4509,5.33,44.91,1688,0.5824,2.5412,5.17,1.3294,116.0,14,15.64,2.03,-1.44
2021-04-01,16571.28,207.39,2.4065,1.4273,5.75,46.86,1688,1.3103,2.5571,8.55,1.2149,117.0,13,14.34,2.81,-0.83
2021-04-06,16739.87,209.7,2.9739,1.9555,10.72,59.95,1688,2.7659,3.6187,17.09,1.8573,117.0,14,14.81,3.96,-1.41
2021-04-07,16815.36,211.38,2.7767,1.8038,9.07,58.78,1686,1.9326,3.1588,12.82,1.6743,117.0,15,16.26,3.34,-1.79
2021-04-08,16926.44,213.8,2.956,1.9574,11.41,60.9,1683,1.7657,3.305,15.25,1.8117,118.0,16,15.84,4.33,-0.75
2021-04-09,16854.1,213.31,3.0301,1.9703,9.14,39.55,1684,-0.6542,3.8131,11.02,1.8885,118.0,16,16.06,2.93,-2.63
2021-04-12,16859.7,212.47,3.6282,2.4776,14.79,53.98,1684,0.2109,4.9089,23.73,2.4122,118.0,15,15.99,7.05,-4.79
2021-04-13,16824.91,209.39,2.9914,2.1647,11.1,27.73,1684,-2.2942,3.6263,8.4,1.9694,119.0,16,15.54,2.79,-5.2
2021-04-14,16865.97,206.26,2.6363,2.0034,7.96,23.57,1684,-0.7779,3.0964,3.39,1.8277,118.0,16,15.57,2.31,-5.66
2021-04-15,17076.73,209.59,2.4158,1.843,8.25,74.66,1685,2.0692,2.5744,1.69,1.7542,118.0,16,15.9,2.33,-3.48
2021-04-16,17158.81,210.74,2.6375,1.8013,9.02,65.64,1685,2.8472,4.0208,16.81,1.8607,119.0,16,16.0,4.29,-2.51
2021-04-19,17263.28,211.21,3.4852,2.4872,14.63,59.36,1688,2.6098,4.9735,28.33,2.5801,120.0,16,14.88,6.14,-2.79
2021-04-20,17323.87,213.62,2.5798,1.6474,6.81,53.5,1688,0.2571,2.8647,5.79,1.5805,121.0,16,15.29,2.35,-2.66
2021-04-21,17202.11,213.02,2.7516,1.7692,7.76,41.77,1688,1.953,3.6585,13.93,1.8622,122.0,16,15.53,5.08,-2.03
2021-04-22,17096.97,206.99,3.0134,2.6395,14.57,17.95,1688,-1.8103,3.8089,8.2,2.552,122.0,18,16.54,3.38,-4.36
2021-04-23,17300.27,210.84,2.9037,1.9827,9.72,59.48,1688,-0.0601,3.5628,6.67,1.9707,120.0,19,17.46,3.77,-3.83
2021-04-26,17572.29,212.95,2.9177,1.9674,10.84,61.97,1688,3.4228,4.4499,19.83,1.9952,121.0,19,17.93,4.24,-2.11
2021-04-27,17595.9,214.49,2.6183,1.664,6.4,45.44,1688,0.0995,2.7623,4.1,1.6114,122.0,19,18.26,3.11,-3.06
2021-04-28,17567.53,213.77,2.8261,1.8273,8.29,46.8,1688,0.9698,3.5479,12.2,1.8249,123.0,18,18.22,3.72,-3.88
2021-04-29,17566.66,215.08,2.5559,1.7138,6.16,31.44,1689,0.6311,3.2578,7.32,1.735,123.0,17,18.41,2.83,-4.15
2021-05-03,17222.35,208.86,3.4481,3.4038,24.93,12.67,1689,-1.9941,4.5379,17.07,3.3855,123.0,20,19.92,6.26,-7.98
2021-05-04,16933.78,202.45,3.2945,4.0133,31.54,7.81,1690,-6.5908,6.9693,34.71,3.8914,121.0,18,19.57,7.77,-12.63
2021-05-05,16843.44,198.56,2.9147,1.9583,8.99,52.4,1691,1.1577,4.0391,13.56,2.0992,118.0,20,21.07,4.85,-12.39
2021-05-06,16994.36,197.71,2.5652,1.6368,6.27,42.05,1691,0.7107,2.9925,9.24,1.7409,119.0,22,22.46,3.46,-11.93
2021-05-07,17285.0,204.39,2.9504,2.687,17.27,79.83,1691,1.0847,2.8389,6.78,2.937,118.0,23,23.25,5.44,-8.19
2021-05-10,17235.61,201.93,3.2332,2.2705,11.06,45.83,1691,3.6737,5.0943,25.0,2.536,120.0,24,24.21,6.28,-8.62
2021-05-11,16583.13,193.04,3.4994,4.5897,40.63,6.21,1691,-3.5646,5.3478,18.33,4.7139,120.0,24,24.92,6.64,-14.29
2021-05-12,15902.37,185.15,3.9269,5.9867,60.85,6.39,1691,-8.1831,8.1831,58.12,5.8789,117.0,24,24.88,8.25,-19.6
2021-05-13,15670.1,187.03,3.8917,2.7858,17.74,38.38,1691,-4.3988,5.7158,37.17,2.8557,113.0,23,24.05,5.89,-22.23
2021-05-14,15827.09,187.05,3.0405,2.0257,9.46,43.58,1691,-2.2457,4.1193,20.54,2.2143,112.0,24,24.85,4.47,-24.39
2021-05-17,15353.89,181.11,4.635,6.1616,63.75,8.4,1691,-3.3218,6.8946,45.95,5.8649,111.0,24,25.23,8.39,-28.65
2021-05-18,16145.98,188.95,3.6907,5.9838,59.02,93.38,1691,2.956,4.79,20.56,5.9614,107.0,23,25.2,8.88,-23.14
2021-05-19,16132.66,189.08,3.0497,2.142,11.41,53.16,1691,0.2848,3.495,14.41,2.1419,111.0,23,26.28,5.84,-20.39
2021-05-20,16042.36,187.2,2.5588,1.8872,7.81,24.01,1691,-0.9996,3.1717,10.71,1.9837,112.0,27,28.31,4.53,-22.88
2021-05-21,16302.06,190.87,2.5687,2.3751,10.59,85.57,1691,1.6844,2.9774,11.61,2.4042,112.0,27,28.62,4.59,-18.48
2021-05-24,16338.29,192.8,2.4224,1.7022,6.39,63.1,1691,1.5033,2.8279,13.27,1.792,113.0,24,24.25,3.57,-15.97
2021-05-25,16595.67,197.02,2.6383,1.847,7.87,64.81,1691,-0.7518,2.7243,5.26,2.0254,114.0,26,25.92,3.37,-16.17
2021-05-26,16643.69,198.03,2.1411,1.3385,4.26,55.17,1691,1.109,2.2183,6.09,1.3599,115.0,33,34.53,2.05,-16.51
2021-05-27,16601.61,198.61,2.1117,1.2782,4.02,39.03,1691,0.6941,2.1555,6.09,1.3825,115.0,27,27.82,2.16,-14.49
2021-05-28,16870.86,200.65,2.2397,1.7293,6.39,77.11,1691,1.1657,2.5635,10.43,1.9332,115.0,28,29.81,4.69,-12.16
2021-05-31,17068.43,201.87,2.3801,1.5059,5.62,52.69,1691,-0.3251,2.7232,8.62,1.6175,116.0,32,31.14,3.14,-11.78
2021-06-01,17162.38,203.26,2.4613,1.727,6.97,70.04,1692,1.2814,3.0395,11.11,1.754,117.0,34,37.8,3.21,-10.79
2021-06-02,17165.04,200.49,2.4452,1.6275,5.44,35.11,1692,-0.0498,2.9717,8.55,1.734,117.0,35,37.41,2.67,-10.5
2021-06-03,17246.16,202.52,2.2838,1.4239,5.67,60.4,1692,1.3557,2.547,6.84,1.3976,117.0,31,33.07,2.56,-8.93
2021-06-04,17147.41,201.0,2.3002,1.5616,5.44,23.05,1692,-0.9292,2.7064,3.39,1.5291,118.0,29,30.99,2.45,-9.29
2021-06-07,17083.91,200.98,2.5305,1.6397,6.32,30.01,1693,0.5598,3.6125,11.02,1.7214,118.0,28,30.59,2.84,-11.34
2021-06-08,17076.21,202.62,2.1247,1.2854,4.08,50.5,1693,-0.0309,2.7253,6.78,1.3105,118.0,28,31.27,2.23,-10.71
2021-06-09,16966.22,203.5,2.1453,1.3772,3.66,31.66,1693,0.0414,2.346,2.54,1.4448,118.0,32,35.37,2.46,-10.79
2021-06-10,17159.22,206.79,2.1666,1.3871,4.67,58.77,1693,1.1876,2.239,5.08,1.437,118.0,31,35.38,1.58,-10.47
2021-06-11,17213.52,206.59,2.1979,1.3198,4.43,42.29,1693,0.7028,2.6604,6.78,1.3199,118.0,30,34.82,2.0,-10.46
2021-06-15,17371.29,208.74,2.4862,1.5926,7.68,55.52,1693,2.1442,3.3743,10.17,1.7102,118.0,28,33.92,2.86,-9.08
2021-06-16,17307.86,206.54,2.2312,1.4989,4.37,28.12,1693,-1.8292,2.9819,3.36,1.552,119.0,27,32.1,2.92,-10.88
2021-06-17,17390.61,209.38,2.1928,1.5149,5.14,66.25,1692,2.6565,3.0823,8.55,1.5474,117.0,25,31.77,3.0,-8.64
2021-06-18,17318.54,209.91,2.354,1.4669,4.55,35.93,1692,1.1096,3.0565,10.17,1.5648,118.0,25,32.21,3.1,-8.77
2021-06-21,17062.98,207.75,2.9723,2.2258,9.57,20.21,1692,0.749,4.5058,19.33,2.3046,119.0,24,31.9,4.32,-9.44
2021-06-22,17075.55,207.26,2.5727,1.5455,6.5,47.1,1692,0.7635,3.5104,15.25,1.7715,118.0,23,31.22,3.84,-7.28
2021-06-23,17336.71,210.71,2.8304,1.9206,8.98,66.49,1692,0.0212,4.7195,18.64,2.2797,118.0,22,31.59,4.76,-9.21
2021-06-24,17407.96,212.37,2.3436,1.5596,6.39,66.11,1691,1.7815,3.1927,14.41,1.5863,118.0,21,31.38,3.51,-5.43
2021-06-25,17502.99,212.4,2.3025,1.3469,5.14,44.35,1691,1.3666,3.2776,13.45,1.4553,119.0,23,32.31,2.43,-4.19
2021-06-28,17590.97,213.26,2.825,1.7851,8.51,52.42,1692,2.2738,3.9473,19.17,1.8655,120.0,22,32.02,4.85,-2.72
2021-06-29,17598.19,212.29,2.7308,1.7935,6.97,24.82,1692,-0.2863,3.6356,11.67,1.7742,120.0,22,32.78,3.62,-4.27
2021-06-30,17755.46,214.12,2.743,1.7285,9.11,61.44,1691,2.5547,3.9518,20.0,1.7422,120.0,23,33.62,4.42,-2.64
2021-07-01,17713.94,211.32,2.6982,1.8146,6.74,27.91,1691,-1.2407,3.4865,6.61,1.9302,121.0,23,34.28,3.7,-3.65
2021-07-02,17710.15,213.68,2.5546,1.5868,7.04,52.1,1691,1.3973,3.9228,13.33,1.6951,120.0,24,35.53,3.38,-2.56
2021-07-05,17919.33,216.59,2.7548,1.9516,9.28,70.8,1692,1.9019,4.1378,20.0,2.0592,120.0,26,36.88,3.6,-2.7
2021-07-06,17913.07,215.3,2.4514,1.5313,5.56,34.99,1692,-0.6561,3.2573,4.96,1.5483,121.0,25,36.22,2.4,-3.89
2021-07-07,17850.69,216.37,2.5994,1.5863,6.97,36.92,1693,-0.4388,3.0493,4.96,1.5153,121.0,23,34.69,3.18,-5.18
2021-07-08,17866.09,217.02,2.4052,1.4957,6.5,55.29,1693,1.7279,3.126,8.26,1.5203,121.0,26,36.25,2.29,-3.55
2021-07-09,17661.48,215.85,2.3854,1.5195,5.55,31.13,1693,-0.6368,3.2308,9.09,1.5473,121.0,29,39.99,3.29,-6.82
2021-07-12,17814.33,219.32,3.1085,2.0438,11.7,51.33,1693,2.9943,4.5178,20.49,2.1172,122.0,27,38.03,2.85,-5.59
2021-07-13,17847.52,218.09,3.1159,2.1985,11.64,28.47,1693,-4.0048,5.4945,21.31,2.432,122.0,29,40.91,5.02,-9.8
2021-07-14,17845.75,217.97,2.6913,1.6899,7.56,36.09,1693,-2.0729,4.1279,11.57,1.7481,121.0,32,41.57,3.97,-10.74
2021-07-15,18034.19,220.84,2.6228,1.8607,8.98,70.21,1692,2.9616,4.465,19.83,2.0883,121.0,28,39.33,5.46,-7.47
2021-07-16,17895.25,221.0,2.2156,1.3426,4.55,49.53,1692,0.5632,2.9961,8.2,1.419,122.0,27,38.43,3.02,-7.46
2021-07-19,17789.25,221.96,2.5904,1.6076,6.86,48.64,1692,1.876,3.6758,16.53,1.5978,121.0,27,39.49,2.46,-7.6
2021-07-20,17528.74,219.77,2.4303,1.9395,5.67,16.84,1692,-1.674,3.2948,2.44,2.1312,123.0,27,37.42,4.12,-9.75
2021-07-21,17458.79,219.95,2.7847,1.8656,7.45,30.32,1692,1.0688,3.6682,12.4,2.0097,121.0,23,35.38,4.69,-11.57
2021-07-22,17572.33,221.05,2.6153,1.6364,8.81,58.27,1692,0.4888,3.5395,9.09,1.8396,121.0,23,35.78,5.12,-11.24
2021-07-23,17572.92,220.77,2.6699,1.7961,8.33,63.18,1692,-0.878,3.2377,5.79,1.836,121.0,23,36.87,3.83,-11.74
2021-07-26,17403.56,223.96,2.7245,1.7435,7.8,53.28,1693,2.4891,3.6652,13.93,1.8144,122.0,22,36.64,4.02,-12.11
2021-07-27,17269.87,219.79,2.6732,2.0156,10.45,20.91,1693,-4.0629,4.6789,7.38,2.1015,122.0,20,25.02,4.93,-12.88
2021-07-28,17135.22,214.88,2.5617,2.0803,9.33,15.53,1693,-3.3557,4.4543,11.48,2.1379,122.0,17,23.93,6.18,-18.02
2021-07-29,17402.81,219.14,2.4453,1.8139,8.33,74.65,1692,2.6984,3.3026,9.17,1.9971,120.0,17,23.23,6.54,-13.58
2021-07-30,17247.41,217.39,2.2634,1.5055,5.32,27.42,1692,-1.0879,3.0246,4.13,1.7261,121.0,20,25.8,4.31,-15.01
2021-08-02,17503.28,219.97,2.1918,1.4885,5.38,61.17,1692,1.6856,2.8332,5.79,1.6828,121.0,17,16.96,2.84,-13.33
2021-08-03,17553.76,220.98,1.9681,1.1815,3.66,45.86,1692,1.1574,2.1379,4.96,1.205,121.0,17,25.31,1.97,-13.93
2021-08-04,17623.89,222.2,2.0938,1.2399,3.96,44.33,1692,-0.3216,2.4316,2.46,1.2773,122.0,16,23.33,1.74,-15.31
